83,0.0010,0.1451,0.0010
84,0.0011,0.1586,0.0011
85,0.0013,0.1374,0.0013
86,0.0013,0.1410,0.0013
87,0.0010,0.1339,0.0010
88,0.0010,0.1342,0.0010
89,0.0010,0.1437,0.0010
90,0.0011,0.1476,0.0011
91,0.0011,0.1608,0.0011
92,0.0009,0.1433,0.0009
93,0.0010,0.1663,0.0010
94,0.0012,0.2124,0.0012
95,0.0011,0.1827,0.0011
96,0.0009,0.1410,0.0009
97,0.0009,0.1331,0.0009
98,0.0010,0.1516,0.0010
99,0.0010,0.1364,0.0010
